"zerostate","reststate","linkage","location","locusname"
0,0.733135155076517,5,93,"cP683"
0,0.753290786319313,5,93,"cP684"
0,0.771883825124142,5,94,"cP685"
0,0.787080297200365,5,95,"cP686"
0,0.799555992619035,5,96,"cP687"
0,0.950524042659892,5,96,"cP688"
0,1.10408347288086,5,97,"cP689"
0,1.15519171811858,5,98,"cP690"
0,1.18846654353182,5,99,"cP691"
0,1.19861367737393,5,99,"cP692"
0,1.23458499728221,5,100,"cP693"
0,-0.0064237451646477,6,0,"cP694"
0,0.00809630020521581,6,1,"cP695"
0,0.00812484276944461,6,2,"cP696"
0,-0.013297489983961,6,2,"cP697"
0,-0.0160526604304198,6,3,"cP698"
0,0.0198435942429998,6,4,"cP699"
0,0.0263474207371473,6,5,"cP700"
0,-0.0291345750913024,6,5,"cP701"
0,0.0315338669143568,6,6,"cP702"
0,0.0332700516643823,6,7,"cP703"
0,-0.0373323564883322,6,8,"cP704"
0,-0.0375790418691965,6,8,"cP705"
0,-0.0381557403132319,6,9,"cP706"
0,0.0455654990902737,6,10,"cP707"
0,-0.0463896959669677,6,11,"cP708"
0,-0.0486486642368444,6,11,"cP709"
0,0.0490045461338013,6,12,"cP710"
0,0.0508341680746526,6,13,"cP711"
0,0.050961310043931,6,14,"cP712"
0,0.0521050299052149,6,14,"cP713"
0,0.0559012569021434,6,15,"cP714"
0,0.064887020457536,6,16,"cP715"
0,0.065596828568801,6,17,"cP716"
0,0.0731887104959494,6,17,"cP717"
0,0.105543717263702,6,18,"cP718"
0,-0.116824402749063,6,19,"cP719"
0,0.122677652254225,6,20,"cP720"
0,0.125540015583994,6,20,"cP721"
0,-0.12741674305451,6,21,"cP722"
0,0.128386763661149,6,22,"cP723"
0,-0.133587773885102,6,23,"cP724"
0,0.134900931692887,6,23,"cP725"
0,0.137243320323051,6,24,"cP726"
0,-0.150352579121938,6,25,"cP727"
0,0.156998143937874,6,26,"cP728"
0,0.173444840689558,6,27,"cP729"
0,-0.174282457971483,6,27,"cP730"
0,0.177807701929452,6,28,"cP731"
0,0.178777407423098,6,29,"cP732"
0,0.181880965447965,6,30,"cP733"
0,0.187304153657498,6,30,"cP734"
0,0.194141110253025,6,31,"cP735"
0,0.194931009272679,6,32,"cP736"
0,-0.198058159541014,6,33,"cP737"
0,0.201408394054885,6,33,"cP738"
0,0.201584577505457,6,34,"cP739"
0,0.206549629933181,6,35,"cP740"
0,0.209741431303721,6,36,"cP741"
0,0.215916301111195,6,36,"cP742"
0,0.216084769215871,6,37,"cP743"
0,0.217834975117478,6,38,"cP744"
0,0.218293965036485,6,39,"cP745"
0,0.225254680232699,6,39,"cP746"
0,0.229363304332249,6,40,"cP747"
0,-0.22972266701189,6,41,"cP748"
0,0.233436082149008,6,42,"cP749"
0,0.244487656263595,6,42,"cP750"
0,-0.250164271969685,6,43,"cP751"
0,0.250836514436144,6,44,"cP752"
0,0.251461258171445,6,45,"cP753"
0,0.256770182947133,6,45,"cP754"
0,0.260138801007036,6,46,"cP755"
0,0.271363510225404,6,47,"cP756"
0,0.272423219854448,6,48,"cP757"
0,0.273413815523002,6,48,"cP758"
0,0.279456078803127,6,49,"cP759"
0,0.287694577669685,6,50,"cP760"
0,0.289045866207015,6,51,"cP761"
0,0.289756186475937,6,52,"cP762"
0,0.301677484022085,6,52,"cP763"
0,0.303568362276969,6,53,"cP764"
0,0.30499060077775,6,54,"cP765"
0,0.311793418072124,6,55,"cP766"
0,0.315239262610634,6,55,"cP767"
0,0.315834966103051,6,56,"cP768"
0,0.321155893972104,6,57,"cP769"
0,-0.321490735300304,6,58,"cP770"
0,0.32897486820068,6,58,"cP771"
0,0.33174794091094,6,59,"cP772"
0,0.333463168262032,6,60,"cP773"
0,0.337757499922503,6,61,"cP774"
0,0.341167945717493,6,61,"cP775"
0,0.343108703179245,6,62,"cP776"
0,0.34570718126082,6,63,"cP777"
0,0.356633139939463,6,64,"cP778"
0,0.369917389864974,6,64,"cP779"
0,0.376210184628027,6,65,"cP780"
0,0.394218814910805,6,66,"cP781"
0,0.394630015806711,6,67,"cP782"
0,0.396839257685428,6,67,"cP783"
0,0.409064456710552,6,68,"cP784"
0,0.410999017746604,6,69,"cP785"
0,0.416827403671251,6,70,"cP786"
0,0.418449860697097,6,70,"cP787"
0,0.418678571118026,6,71,"cP788"
0,0.41998983507318,6,72,"cP789"
0,0.421749610847734,6,73,"cP790"
0,0.433771710445113,6,73,"cP791"
0,0.434596492697425,6,74,"cP792"
0,0.461384834118214,6,75,"cP793"
0,0.474912928955114,6,76,"cP794"
0,0.487474175796784,6,77,"cP795"
0,0.487972013487421,6,77,"cP796"
0,0.492178981260379,6,78,"cP797"
0,-0.511779421638066,6,79,"cP798"
0,0.535030814226637,6,80,"cP799"
0,0.536478542187793,6,80,"cP800"
0,0.555079227070179,6,81,"cP801"
0,0.559688645944395,6,82,"cP802"
0,0.585667489617508,6,83,"cP803"
0,0.634583237818343,6,83,"cP804"
0,0.637908028733172,6,84,"cP805"
0,0.638178554143677,6,85,"cP806"
0,0.66730133463153,6,86,"cP807"
0,0.677292482834998,6,86,"cP808"
0,0.67954438142796,6,87,"cP809"
0,0.687586532803654,6,88,"cP810"
0,0.691476844304319,6,89,"cP811"
0,0.700096271517587,6,89,"cP812"
0,0.700339817807493,6,90,"cP813"
0,0.712542677023348,6,91,"cP814"
0,0.715765584726243,6,92,"cP815"
0,0.717074132015318,6,92,"cP816"
0,0.72428433548825,6,93,"cP817"
0,0.725366876372037,6,94,"cP818"
0,0.736023824211288,6,95,"cP819"
0,0.747572149014932,6,95,"cP820"
0,0.769816649658962,6,96,"cP821"
0,0.776443172013743,6,97,"cP822"
0,0.841088908279342,6,98,"cP823"
0,0.89915032004553,6,98,"cP824"
0,0.899966653897058,6,99,"cP825"
0,0.92020068431042,6,100,"cP826"
0,-6.24022806461927e-06,7,0,"cP827"
0,-0.00109975376265381,7,1,"cP828"
0,-0.00378707000054419,7,2,"cP829"
0,0.00382538365115449,7,2,"cP830"
0,0.0071649531247984,7,3,"cP831"
0,0.0115249732719537,7,4,"cP832"
0,-0.0120791995432228,7,5,"cP833"
0,-0.0216724680963149,7,5,"cP834"
0,-0.0281872651539743,7,6,"cP835"
0,0.0369380754884332,7,7,"cP836"
0,-0.0418990867678076,7,8,"cP837"
0,0.0532508887350559,7,8,"cP838"
0,0.0555845326702011,7,9,"cP839"
0,-0.0556402035523206,7,10,"cP840"
0,0.0559229060076177,7,11,"cP841"
0,0.0806899962904764,7,11,"cP842"
0,0.0832694890866888,7,12,"cP843"
0,0.0875254393507847,7,13,"cP844"
0,0.0908286671112192,7,14,"cP845"
0,0.0962755002039385,7,15,"cP846"
0,0.0992753641404035,7,15,"cP847"
0,0.105915705389799,7,16,"cP848"
0,0.108386169831249,7,17,"cP849"
0,0.108701579962837,7,18,"cP850"
0,0.110356960542318,7,18,"cP851"
0,0.111496691587837,7,19,"cP852"
0,0.111522961496831,7,20,"cP853"
0,0.112060029051247,7,21,"cP854"
0,-0.120593752894075,7,21,"cP855"
0,0.122518317858621,7,22,"cP856"
0,0.126014318592371,7,23,"cP857"
0,0.130174448709459,7,24,"cP858"
0,0.130238420058846,7,24,"cP859"
0,0.131192644215645,7,25,"cP860"
0,0.131374872043169,7,26,"cP861"
0,0.136612805470664,7,27,"cP862"
0,0.138872701666298,7,27,"cP863"
0,0.142663222182228,7,28,"cP864"
0,0.147871713518145,7,29,"cP865"
0,0.14817491750324,7,30,"cP866"
0,-0.155512124477866,7,31,"cP867"
0,0.163772222384421,7,31,"cP868"
0,0.169812204680386,7,32,"cP869"
0,-0.172073861855062,7,33,"cP870"
0,0.176994461346584,7,34,"cP871"
0,0.181476050420644,7,34,"cP872"
0,-0.18489816898663,7,35,"cP873"
0,-0.186518641180339,7,36,"cP874"
0,-0.195919562821257,7,37,"cP875"
0,0.200772748781804,7,37,"cP876"
0,0.204584465596757,7,38,"cP877"
0,-0.209292158285592,7,39,"cP878"
0,0.21233419011018,7,40,"cP879"
0,0.222944011666316,7,40,"cP880"
0,0.225144243041489,7,41,"cP881"
0,0.225474034097481,7,42,"cP882"
0,0.226412909179275,7,43,"cP883"
0,0.227687188411567,7,44,"cP884"
0,0.23287552712676,7,44,"cP885"
0,0.238908086518261,7,45,"cP886"
0,0.24050319174907,7,46,"cP887"
0,0.246841870002884,7,47,"cP888"
0,0.249648864271079,7,47,"cP889"
0,0.250437378311965,7,48,"cP890"
0,0.25237308841852,7,49,"cP891"
0,0.25412796618088,7,50,"cP892"
0,-0.2646080808588,7,50,"cP893"
0,0.272572159195755,7,51,"cP894"
0,0.276401223043416,7,52,"cP895"
0,0.277795052092483,7,53,"cP896"
0,0.277851263696288,7,53,"cP897"
0,0.281712782934136,7,54,"cP898"
0,0.28186348726644,7,55,"cP899"
0,0.282583928558859,7,56,"cP900"
0,0.285710150782455,7,56,"cP901"
0,0.290978656696591,7,57,"cP902"
0,0.299816949455804,7,58,"cP903"
0,0.303909838804451,7,59,"cP904"
0,0.308384786566453,7,60,"cP905"
0,-0.313885491799208,7,60,"cP906"
0,0.327878974361305,7,61,"cP907"
0,0.331406905616191,7,62,"cP908"
0,0.337140411441019,7,63,"cP909"
0,0.337572989964342,7,63,"cP910"
0,0.352195750714696,7,64,"cP911"
0,0.407787941504758,7,65,"cP912"
0,0.411759806725137,7,66,"cP913"
0,-0.429903243829436,7,66,"cP914"
0,-0.433088787247367,7,67,"cP915"
0,0.444992357137078,7,68,"cP916"
0,0.45271902137042,7,69,"cP917"
0,0.464370942505472,7,69,"cP918"
0,0.481804040787527,7,70,"cP919"
0,0.482251498116101,7,71,"cP920"
0,0.484840232334082,7,72,"cP921"
0,0.505978087900203,7,73,"cP922"
0,0.506484197799988,7,73,"cP923"
0,0.506934313632944,7,74,"cP924"
0,0.507251898495876,7,75,"cP925"
0,0.508340833306709,7,76,"cP926"
0,0.510133109728746,7,76,"cP927"
0,0.513521147702525,7,77,"cP928"
0,0.513776013208324,7,78,"cP929"
0,0.51381635733224,7,79,"cP930"
0,0.516848714336673,7,79,"cP931"
0,0.525268140771667,7,80,"cP932"
0,0.529886283509829,7,81,"cP933"
0,0.542440066084662,7,82,"cP934"
0,0.547039546881267,7,82,"cP935"
0,0.54717181055574,7,83,"cP936"
0,0.552509450131337,7,84,"cP937"
0,0.558382619189494,7,85,"cP938"
0,0.599538363929587,7,85,"cP939"
0,0.650586970116863,7,86,"cP940"
0,0.655677327662151,7,87,"cP941"
0,0.688570760711472,7,88,"cP942"
0,0.703786948933166,7,89,"cP943"
0,0.71380989286993,7,89,"cP944"
0,0.720185288794932,7,90,"cP945"
0,0.743716760966372,7,91,"cP946"
0,0.748243942864895,7,92,"cP947"
0,0.777246603509767,7,92,"cP948"
0,0.796582314105916,7,93,"cP949"
0,0.807377481407687,7,94,"cP950"
0,0.821024749568088,7,95,"cP951"
0,0.838234102535873,7,95,"cP952"
0,0.862906277459471,7,96,"cP953"
0,0.876020297039189,7,97,"cP954"
0,-1.18303877677126,7,98,"cP955"
0,-1.26326680186074,7,98,"cP956"
0,-1.30353747743982,7,99,"cP957"
0,-1.44701079355513,7,100,"cP958"
0,-0.000656653778635604,8,0,"cP959"
0,-0.00515326349791902,8,1,"cP960"
0,0.00580815258435905,8,2,"cP961"
0,0.00811632368713617,8,2,"cP962"
0,0.00828335359692574,8,3,"cP963"
0,0.00913712489418685,8,4,"cP964"
0,0.0140831269320106,8,5,"cP965"
0,0.0162220070138574,8,6,"cP966"
0,-0.0183936518616974,8,6,"cP967"
0,0.0192529070656747,8,7,"cP968"
0,-0.0220694502349943,8,8,"cP969"
0,-0.0221916262060404,8,9,"cP970"
0,0.0224807954858989,8,9,"cP971"
0,-0.024710824481439,8,10,"cP972"
0,-0.0285158460917783,8,11,"cP973"
0,0.0371101680835407,8,12,"cP974"
0,0.0382422245124167,8,13,"cP975"
0,0.0384260886814445,8,13,"cP976"
0,0.0398900263011456,8,14,"cP977"
0,0.0443346653091622,8,15,"cP978"
0,0.0479230518452823,8,16,"cP979"
0,-0.0485025172121823,8,17,"cP980"
0,-0.0538921985716647,8,17,"cP981"
0,0.0566046098657771,8,18,"cP982"
0,0.0575280468082233,8,19,"cP983"
0,0.0607208903413266,8,20,"cP984"
0,0.0654020849615335,8,20,"cP985"
0,-0.0687354603274626,8,21,"cP986"
0,-0.0711617761790352,8,22,"cP987"
0,-0.0814499265472305,8,23,"cP988"
0,0.0844252282669568,8,24,"cP989"
0,0.0849110439135096,8,24,"cP990"
0,0.0910484963985992,8,25,"cP991"
0,-0.0983632782929972,8,26,"cP992"
0,0.101342799009882,8,27,"cP993"
0,-0.10175435449508,8,28,"cP994"
0,-0.10522859300382,8,28,"cP995"
0,-0.108199379495801,8,29,"cP996"
0,0.117820623323085,8,30,"cP997"
0,-0.126093544028178,8,31,"cP998"
0,-0.126724541741879,8,31,"cP999"
0,-0.131665838133068,8,32,"cP1000"
0,0.132049103149898,8,33,"cP1001"
0,-0.133682035464318,8,34,"cP1002"
0,-0.136755004241587,8,35,"cP1003"
0,0.14204580565143,8,35,"cP1004"
0,-0.171446728325429,8,36,"cP1005"
0,-0.1727292843079,8,37,"cP1006"
0,0.181925469750844,8,38,"cP1007"
0,0.186446787963126,8,39,"cP1008"
0,0.18656598459089,8,39,"cP1009"
0,0.190100105843487,8,40,"cP1010"
0,0.19736878889704,8,41,"cP1011"
0,0.200792139751797,8,42,"cP1012"
0,-0.203502296647968,8,43,"cP1013"
0,0.206742615705792,8,43,"cP1014"
0,0.207844946711304,8,44,"cP1015"
0,0.20934742259464,8,45,"cP1016"
0,0.222483982696178,8,46,"cP1017"
0,0.225700797565106,8,46,"cP1018"
0,0.22768288006257,8,47,"cP1019"
0,-0.228453467244674,8,48,"cP1020"
0,0.229207306338434,8,49,"cP1021"
0,-0.236104544591611,8,50,"cP1022"
0,0.2377602269747,8,50,"cP1023"
0,0.241124244859878,8,51,"cP1024"
0,0.247913308801565,8,52,"cP1025"
0,0.253525665576074,8,53,"cP1026"
0,0.269065050438007,8,54,"cP1027"
0,0.274474389279697,8,54,"cP1028"
0,0.276304205024575,8,55,"cP1029"
0,0.283627889758396,8,56,"cP1030"
0,0.286251220374636,8,57,"cP1031"
0,0.287267142517452,8,57,"cP1032"
0,0.288336069126888,8,58,"cP1033"
0,-0.289112418500667,8,59,"cP1034"
0,0.294958090071071,8,60,"cP1035"
0,0.297212127858733,8,61,"cP1036"
0,0.306860248901565,8,61,"cP1037"
0,0.309406841156964,8,62,"cP1038"
0,-0.319206367000685,8,63,"cP1039"
0,0.31992963029254,8,64,"cP1040"
0,0.324582198864229,8,65,"cP1041"
0,0.330488145206876,8,65,"cP1042"
0,0.335104375042857,8,66,"cP1043"
0,0.336523280182814,8,67,"cP1044"
0,0.337285206776072,8,68,"cP1045"
0,0.349285003060435,8,69,"cP1046"
0,0.352981613699307,8,69,"cP1047"
0,-0.356970853151238,8,70,"cP1048"
0,0.369685370370654,8,71,"cP1049"
0,0.413425477619699,8,72,"cP1050"
0,0.419339914319521,8,72,"cP1051"
0,-0.423257490206593,8,73,"cP1052"
0,-0.434486451599502,8,74,"cP1053"
0,0.454642764271653,8,75,"cP1054"
0,0.470884032894798,8,76,"cP1055"
0,0.498126079522814,8,76,"cP1056"
0,0.503494109742739,8,77,"cP1057"
0,0.507127091730008,8,78,"cP1058"
0,0.54678051283336,8,79,"cP1059"
0,-0.579119728472004,8,80,"cP1060"
0,0.613595269586811,8,80,"cP1061"
0,0.645581284934481,8,81,"cP1062"
0,0.647559533975463,8,82,"cP1063"
0,0.681830704923639,8,83,"cP1064"
0,0.683261918926747,8,83,"cP1065"
0,0.718292232281429,8,84,"cP1066"
0,0.743494560028457,8,85,"cP1067"
0,0.775901348237304,8,86,"cP1068"
0,0.776872753964475,8,87,"cP1069"
0,0.777392137842609,8,87,"cP1070"
0,0.790199144557474,8,88,"cP1071"
0,0.810660099564476,8,89,"cP1072"
0,0.814285775628216,8,90,"cP1073"
0,0.815391951815031,8,91,"cP1074"
0,0.824670551112278,8,91,"cP1075"
0,0.830223626771934,8,92,"cP1076"
0,0.843787733419223,8,93,"cP1077"
0,0.857648317344581,8,94,"cP1078"
0,0.857686349950228,8,94,"cP1079"
0,0.891466192109866,8,95,"cP1080"
0,0.896299104528382,8,96,"cP1081"
0,0.902105316646068,8,97,"cP1082"
0,0.909831772414848,8,98,"cP1083"
0,1.11363799177345,8,98,"cP1084"
0,1.12148712013152,8,99,"cP1085"
0,1.15863538098739,8,100,"cP1086"
0,0.0042291474994272,9,0,"cP1087"
0,0.00667991135636392,9,1,"cP1088"
0,-0.0071314531378448,9,2,"cP1089"
0,0.00961853595715984,9,2,"cP1090"
0,-0.0124088027048856,9,3,"cP1091"
0,0.0140426111407578,9,4,"cP1092"
0,0.0199055962222529,9,5,"cP1093"
0,0.022240759129679,9,5,"cP1094"
0,0.0242571361362934,9,6,"cP1095"
0,0.0260474304156277,9,7,"cP1096"
0,-0.0260993963573128,9,8,"cP1097"
0,-0.0266511615831405,9,8,"cP1098"
0,0.0286975560244173,9,9,"cP1099"
0,0.0316807046717934,9,10,"cP1100"
0,0.0340491157025099,9,11,"cP1101"
0,0.0387249010800745,9,11,"cP1102"
0,0.0410887036472559,9,12,"cP1103"
0,-0.0448130935430527,9,13,"cP1104"
0,-0.0480156546458602,9,14,"cP1105"
0,-0.0496682277414948,9,14,"cP1106"
0,-0.0509334158152342,9,15,"cP1107"
0,0.0698836416079064,9,16,"cP1108"
0,-0.0699269456561195,9,17,"cP1109"
0,0.0725152907851053,9,17,"cP1110"
0,0.0769302977763451,9,18,"cP1111"
0,0.0780825274966618,9,19,"cP1112"
0,-0.0783477192997807,9,20,"cP1113"
0,0.0803131808484805,9,20,"cP1114"
0,0.0804134859056366,9,21,"cP1115"
0,0.0832534757400763,9,22,"cP1116"
0,-0.0870953566644019,9,23,"cP1117"
0,0.0959574988684859,9,23,"cP1118"
0,0.097685545176333,9,24,"cP1119"
0,0.100076329890163,9,25,"cP1120"
0,-0.101273996844412,9,26,"cP1121"
0,-0.101721047286539,9,26,"cP1122"
0,0.107623518498052,9,27,"cP1123"
0,0.112228477139871,9,28,"cP1124"
0,-0.117229559468604,9,29,"cP1125"
0,0.118526268958204,9,29,"cP1126"
0,0.122297164979847,9,30,"cP1127"
0,-0.127314494877731,9,31,"cP1128"
0,0.13142506690838,9,32,"cP1129"
0,0.143738051122966,9,32,"cP1130"
0,0.145574683501365,9,33,"cP1131"
0,-0.148100901570677,9,34,"cP1132"
0,-0.150033674555551,9,35,"cP1133"
0,0.153316264195391,9,35,"cP1134"
0,0.153752978622472,9,36,"cP1135"
0,-0.156842483489438,9,37,"cP1136"
0,0.158888057792995,9,38,"cP1137"
0,0.159766214518788,9,38,"cP1138"
0,0.164906806862893,9,39,"cP1139"
0,0.165540851614659,9,40,"cP1140"
0,0.169263828068135,9,41,"cP1141"
0,0.169319431475344,9,41,"cP1142"
0,0.170850548389589,9,42,"cP1143"
0,0.173490782092209,9,43,"cP1144"
0,0.174161271738324,9,44,"cP1145"
0,0.175003475128653,9,44,"cP1146"
0,-0.181008497018486,9,45,"cP1147"
0,0.182863131570018,9,46,"cP1148"
0,0.185691942266169,9,47,"cP1149"
0,0.195443319927463,9,47,"cP1150"
0,0.201852199818498,9,48,"cP1151"
0,0.217494699998263,9,49,"cP1152"
0,-0.218161912063572,9,50,"cP1153"
0,0.223718117351148,9,50,"cP1154"
0,-0.223942458115638,9,51,"cP1155"
0,-0.228977856819022,9,52,"cP1156"
0,0.239860074446517,9,53,"cP1157"
0,0.255792096430872,9,53,"cP1158"
0,0.256657936667571,9,54,"cP1159"
0,0.257998412248416,9,55,"cP1160"
0,0.260048582529614,9,56,"cP1161"
0,0.260125852549884,9,56,"cP1162"
0,0.263819978932354,9,57,"cP1163"
0,0.275275413376758,9,58,"cP1164"
0,0.276708725171124,9,59,"cP1165"
0,-0.282153327001219,9,59,"cP1166"
0,0.305238001772618,9,60,"cP1167"
0,0.309187911624525,9,61,"cP1168"
0,0.312404672788892,9,62,"cP1169"
0,0.321500274992052,9,62,"cP1170"
0,0.32502013942098,9,63,"cP1171"
0,-0.326818886091955,9,64,"cP1172"
0,0.340233378855525,9,65,"cP1173"
0,0.370770468685736,9,65,"cP1174"
0,0.375395563693677,9,66,"cP1175"
0,0.378435892586537,9,67,"cP1176"
0,0.384466952623284,9,68,"cP1177"
0,-0.387868362898043,9,68,"cP1178"
0,0.390140206159508,9,69,"cP1179"
0,-0.393588633462823,9,70,"cP1180"
0,-0.399506518337912,9,71,"cP1181"
0,0.409441655972802,9,71,"cP1182"
0,0.409941781919908,9,72,"cP1183"
0,0.410019132916343,9,73,"cP1184"
0,0.420046222404509,9,74,"cP1185"
0,0.447775995741016,9,74,"cP1186"
0,0.449447508400993,9,75,"cP1187"
0,0.449595021194243,9,76,"cP1188"
0,0.450198160848628,9,77,"cP1189"
0,0.457869733328396,9,77,"cP1190"
0,0.488451516198919,9,78,"cP1191"
0,0.488535323542536,9,79,"cP1192"
0,0.49536891047749,9,80,"cP1193"
0,0.49906912501172,9,80,"cP1194"
0,0.501456901234568,9,81,"cP1195"
0,0.511635486938455,9,82,"cP1196"
0,0.51882617527799,9,83,"cP1197"
0,0.526520784732826,9,83,"cP1198"
0,0.528340582135272,9,84,"cP1199"
0,0.529420498217244,9,85,"cP1200"
0,0.530964520548411,9,86,"cP1201"
0,0.540064766114749,9,86,"cP1202"
0,0.54734036520961,9,87,"cP1203"
0,0.558070703337841,9,88,"cP1204"
0,0.612497463360402,9,89,"cP1205"
0,0.625800542872319,9,89,"cP1206"
0,0.635673675563582,9,90,"cP1207"
0,0.637621915268825,9,91,"cP1208"
0,0.64099921253856,9,92,"cP1209"
0,0.734239314287399,9,92,"cP1210"
0,0.819186653493932,9,93,"cP1211"
0,0.819960047743237,9,94,"cP1212"
0,0.834566072161263,9,95,"cP1213"
0,0.845901611001184,9,95,"cP1214"
0,0.861654601237341,9,96,"cP1215"
0,0.888677987429267,9,97,"cP1216"
0,0.912802368091828,9,98,"cP1217"
0,0.979122412541815,9,98,"cP1218"
0,0.986178359795058,9,99,"cP1219"
0,1.04306899761859,9,100,"cP1220"
0,-0.00391443129628897,10,0,"cP1221"
0,0.00499145151115954,10,1,"cP1222"
0,0.012253244030745,10,2,"cP1223"
0,0.0141023879405111,10,2,"cP1224"
0,0.0153528984636068,10,3,"cP1225"
0,-0.0170660510659218,10,4,"cP1226"
0,0.0179609627218718,10,5,"cP1227"
0,0.0240415514446795,10,6,"cP1228"
0,-0.0278097369731583,10,7,"cP1229"
0,-0.0281569983894749,10,7,"cP1230"
0,-0.0388374110683799,10,8,"cP1231"
0,0.0416357526555657,10,9,"cP1232"
0,-0.0448305826168507,10,10,"cP1233"
0,-0.0486552456638044,10,11,"cP1234"
0,-0.0532427782192826,10,11,"cP1235"
0,0.0541124863769385,10,12,"cP1236"
0,-0.0584458102998333,10,13,"cP1237"
0,-0.05881855241023,10,14,"cP1238"
0,0.0653647741260839,10,15,"cP1239"
0,-0.0696496278005553,10,16,"cP1240"
0,0.0704914353787899,10,16,"cP1241"
0,-0.0724576017834484,10,17,"cP1242"
0,0.0815861144491948,10,18,"cP1243"
0,0.105082973833652,10,19,"cP1244"
0,-0.107816063608499,10,20,"cP1245"
0,-0.118709732122244,10,20,"cP1246"
0,0.120147484443606,10,21,"cP1247"
0,0.121577935195984,10,22,"cP1248"
0,0.124693014324905,10,23,"cP1249"
0,0.136680290699917,10,24,"cP1250"
0,0.137093854834128,10,25,"cP1251"
0,0.137189709856631,10,25,"cP1252"
0,0.142473637490513,10,26,"cP1253"
0,-0.143928025654497,10,27,"cP1254"
0,0.148434684281693,10,28,"cP1255"
0,0.149340813215319,10,29,"cP1256"
0,0.153429261400344,10,30,"cP1257"
0,0.154457518636229,10,30,"cP1258"
0,-0.168244565316456,10,31,"cP1259"
0,0.168510366382792,10,32,"cP1260"
0,0.169763910518796,10,33,"cP1261"
0,0.177241975433173,10,34,"cP1262"
0,0.177800355148957,10,34,"cP1263"
0,-0.179706099807265,10,35,"cP1264"
0,0.181209690902818,10,36,"cP1265"
0,0.182659595265033,10,37,"cP1266"
0,0.184383491930532,10,38,"cP1267"
0,0.188562149872052,10,39,"cP1268"
0,0.190680792724374,10,39,"cP1269"
0,-0.202663193262162,10,40,"cP1270"
0,0.203150037616927,10,41,"cP1271"
0,0.212056582734425,10,42,"cP1272"
0,0.219315666133974,10,43,"cP1273"
0,0.220203694364902,10,43,"cP1274"
0,0.224183880760249,10,44,"cP1275"
0,0.2246209455528,10,45,"cP1276"
0,-0.239644895650656,10,46,"cP1277"
0,0.245365857879136,10,47,"cP1278"
0,0.248168963740084,10,48,"cP1279"
0,0.248899823228333,10,48,"cP1280"
0,0.251583334977243,10,49,"cP1281"
0,0.253869610107064,10,50,"cP1282"
0,0.254214974107657,10,51,"cP1283"
0,0.258161238511385,10,52,"cP1284"
0,-0.261104375856433,10,52,"cP1285"
0,-0.265623975868784,10,53,"cP1286"
0,-0.268146430874679,10,54,"cP1287"
0,-0.28353083579052,10,55,"cP1288"
0,0.28517187310565,10,56,"cP1289"
0,0.285939008264307,10,57,"cP1290"
0,0.292278165246249,10,57,"cP1291"
0,0.293267506670167,10,58,"cP1292"
0,0.304810955544894,10,59,"cP1293"
0,0.307616006616939,10,60,"cP1294"
0,0.319001331278546,10,61,"cP1295"
0,0.319731030410116,10,61,"cP1296"
0,0.320856012511562,10,62,"cP1297"
0,0.321668714193405,10,63,"cP1298"
0,0.328492714494427,10,64,"cP1299"
0,0.330203810317402,10,65,"cP1300"
0,0.331266838295345,10,66,"cP1301"
0,0.334446139151191,10,66,"cP1302"
0,0.342690968776082,10,67,"cP1303"
0,0.348165617941021,10,68,"cP1304"
0,0.350605466559307,10,69,"cP1305"
0,0.353571060128074,10,70,"cP1306"
0,0.358460398374085,10,70,"cP1307"
0,0.372320301767399,10,71,"cP1308"
0,0.386746906281865,10,72,"cP1309"
0,0.397542362794268,10,73,"cP1310"
0,0.403070088965129,10,74,"cP1311"
0,0.410453740819596,10,75,"cP1312"
0,0.415377432226619,10,75,"cP1313"
0,0.418665688750573,10,76,"cP1314"
0,-0.419247855593391,10,77,"cP1315"
0,0.443176664721181,10,78,"cP1316"
0,0.446316879407919,10,79,"cP1317"
0,0.460368638562032,10,80,"cP1318"
0,-0.46095700447721,10,80,"cP1319"
0,0.522705540523336,10,81,"cP1320"
0,0.542499357813487,10,82,"cP1321"
0,0.550280395659218,10,83,"cP1322"
0,-0.564909179428513,10,84,"cP1323"
0,0.578400284581282,10,84,"cP1324"
0,0.582202718253099,10,85,"cP1325"
0,-0.589530442621479,10,86,"cP1326"
0,0.593877093790495,10,87,"cP1327"
0,0.596888490461718,10,88,"cP1328"
0,0.600625991283889,10,89,"cP1329"
0,0.61343025417659,10,89,"cP1330"
0,0.622653827968905,10,90,"cP1331"
0,0.624677563154112,10,91,"cP1332"
0,0.667534665132846,10,92,"cP1333"
0,0.774965830477786,10,93,"cP1334"
0,0.77625273611341,10,93,"cP1335"
0,0.797851305315627,10,94,"cP1336"
0,0.843128015888735,10,95,"cP1337"
0,0.852112892964735,10,96,"cP1338"
0,0.89830050640355,10,97,"cP1339"
0,0.901871021646887,10,98,"cP1340"
0,0.93529181265819,10,98,"cP1341"
0,1.03134307595097,10,99,"cP1342"
0,1.0539994697984,10,100,"cP1343"
